season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,year,month,day
3,0,1,1,30.34,34.09,58,8.9981,50,177,2011,7,5
1,0,1,2,12.3,16.665,87,0.0,2,32,2012,2,17
1,0,1,1,18.86,22.725,28,19.0012,11,244,2011,2,16
1,0,0,1,16.4,20.455,35,23.9994,3,27,2011,2,13
3,0,0,2,26.24,30.305,73,12.998,61,213,2012,8,19
2,0,1,2,31.16,37.12,75,16.9979,31,84,2011,6,1
1,0,0,1,6.56,6.06,37,36.9974,5,64,2011,1,8
2,0,0,1,20.5,24.24,39,16.9979,10,41,2012,4,8
3,0,1,1,35.26,37.12,30,0.0,80,130,2012,7,6
1,0,0,1,19.68,23.485,39,22.0028,149,155,2011,3,13
4,0,1,2,16.4,20.455,87,8.9981,16,194,2012,12,17
2,0,1,1,21.32,25.0,88,8.9981,0,14,2011,5,3
3,0,1,1,28.7,32.575,65,6.0032,17,68,2012,8,10
4,0,1,1,10.66,11.365,60,19.9995,0,1,2011,12,8
3,0,1,2,33.62,37.88,46,0.0,76,185,2012,8,7
2,0,0,1,16.4,20.455,82,7.0015,8,15,2011,5,1
3,0,1,2,30.34,33.335,51,15.0013,19,252,2011,8,3
1,0,0,1,8.2,8.335,34,30.0026,6,69,2011,1,9
2,0,1,3,18.04,21.97,94,8.9981,2,3,2012,4,2
4,0,0,2,13.94,16.665,76,12.998,14,50,2011,10,2
1,0,0,1,10.66,12.88,70,12.998,2,37,2011,2,6
3,0,1,1,29.52,34.09,66,0.0,5,9,2011,8,9
1,0,1,1,7.38,9.09,55,15.0013,1,5,2012,1,3
1,0,0,3,18.86,22.725,59,16.9979,25,81,2012,1,1
1,0,1,3,13.12,15.91,93,11.0014,2,55,2012,1,11
2,0,1,1,26.24,31.06,41,22.0028,38,80,2011,6,13
2,0,0,1,24.6,31.06,46,6.0032,29,96,2011,6,4
2,0,1,2,33.62,36.365,34,19.0012,66,193,2012,6,11
3,0,1,1,33.62,12.12,41,15.0013,110,255,2012,8,17
4,0,1,2,12.3,14.395,61,15.0013,3,34,2012,11,15
1,0,1,1,7.38,9.85,64,8.9981,3,49,2011,1,3
4,0,1,1,16.4,20.455,76,7.0015,16,89,2011,11,9
3,0,1,1,31.16,34.85,52,16.9979,105,361,2011,8,5
2,0,1,1,21.32,25.0,63,15.0013,0,9,2011,6,15
3,0,1,1,28.7,33.335,79,7.0015,53,155,2012,8,14
2,0,1,1,24.6,31.06,43,12.998,91,382,2012,6,5
1,0,1,1,3.28,3.79,38,19.0012,1,2,2011,2,9
2,1,0,2,14.76,17.425,81,12.998,8,56,2011,4,15
1,0,1,1,8.2,9.85,55,15.0013,1,32,2011,2,16
3,0,1,1,34.44,37.88,41,8.9981,64,465,2011,8,8
1,0,1,1,15.58,19.695,40,0.0,48,168,2012,2,3
4,0,1,1,24.6,29.545,69,15.0013,47,220,2012,10,5
3,0,0,1,33.62,38.635,52,16.9979,176,204,2011,8,6
3,0,1,2,27.88,31.82,89,6.0032,6,33,2012,7,9
1,0,1,2,17.22,21.21,82,22.0028,4,22,2012,3,16
4,0,1,2,20.5,24.24,77,6.0032,23,145,2011,11,15
3,0,0,1,20.5,24.24,72,0.0,3,10,2012,9,16
2,0,1,1,32.8,38.635,59,15.0013,82,432,2012,6,19
1,0,1,1,8.2,8.335,40,30.0026,1,11,2011,2,3
3,0,1,1,31.98,37.12,62,8.9981,39,63,2012,7,6
4,0,0,1,28.7,32.575,54,7.0015,362,381,2012,10,6
2,0,0,1,25.42,28.79,83,0.0,1,6,2011,6,18
4,0,0,1,14.76,18.18,50,6.0032,70,222,2011,12,3
1,0,0,3,4.92,3.79,50,32.9975,0,20,2012,2,11
1,0,1,1,13.12,14.395,36,27.9993,21,56,2011,3,7
1,0,0,1,16.4,20.455,40,12.998,75,253,2012,1,8
2,0,1,2,22.96,26.515,68,7.0015,0,6,2011,6,16
4,0,0,1,9.84,10.605,60,22.0028,2,10,2011,11,19
1,0,1,2,16.4,20.455,87,16.9979,0,3,2012,3,16
1,0,1,1,14.76,17.425,50,12.998,12,123,2012,1,6
1,0,0,2,13.12,15.15,39,16.9979,6,35,2011,1,15
3,0,1,2,27.06,31.06,69,15.0013,41,218,2012,8,9
2,0,1,1,16.4,20.455,62,11.0014,17,133,2011,5,4
1,0,0,1,9.84,12.12,60,8.9981,15,51,2012,3,11
4,0,1,1,13.94,15.15,49,23.9994,33,575,2012,11,13
3,0,0,1,18.86,22.725,72,8.9981,7,21,2011,9,17
4,0,0,2,9.84,12.12,93,8.9981,1,15,2012,12,2
3,0,0,2,26.24,28.79,83,12.998,11,27,2011,7,9
4,0,0,1,15.58,19.695,40,11.0014,100,234,2011,11,5
1,0,1,2,6.56,6.82,47,19.0012,2,28,2011,1,10
4,0,1,2,16.4,20.455,40,32.9975,63,199,2012,11,2
1,0,0,1,6.56,6.82,47,22.0028,9,50,2012,1,15
3,0,0,2,33.62,38.635,52,0.0,205,258,2012,9,1
1,0,1,1,4.1,5.305,46,16.9979,0,33,2012,1,3
3,0,0,2,29.52,33.335,48,6.0032,35,156,2012,7,14
3,0,1,1,29.52,32.575,45,15.0013,116,692,2012,9,14
3,0,0,1,19.68,23.485,67,16.9979,46,94,2011,9,18
3,0,0,3,29.52,34.85,79,6.0032,249,208,2012,9,2
4,0,0,1,18.86,22.725,88,0.0,15,63,2011,10,9
4,0,1,1,12.3,15.91,75,7.0015,8,22,2012,11,1
2,0,0,2,22.14,25.76,56,11.0014,17,89,2012,4,15
3,0,1,2,27.88,31.82,89,7.0015,7,165,2012,9,4
4,0,1,1,14.76,16.665,57,19.9995,27,146,2011,12,9
2,0,1,2,25.42,29.545,78,6.0032,4,41,2012,6,1
4,0,0,1,24.6,31.06,46,7.0015,135,224,2011,10,8
4,0,1,2,14.76,17.425,66,15.0013,0,19,2012,11,19
4,0,1,1,15.58,19.695,82,0.0,7,171,2012,10,17
1,0,1,1,7.38,8.335,47,16.9979,4,74,2012,1,18
3,0,1,2,27.06,30.305,78,6.0032,40,111,2011,7,8
2,1,0,1,17.22,21.21,77,26.0027,41,168,2011,4,15
4,0,1,2,21.32,25.0,48,11.0014,71,261,2012,10,17
1,0,1,1,9.02,11.365,69,11.0014,3,5,2011,3,2
3,0,1,3,27.06,29.545,89,26.0027,1,1,2012,7,9
2,0,1,1,28.7,31.82,28,19.0012,66,174,2011,6,3
3,0,1,2,28.7,33.335,79,12.998,3,176,2012,8,7
4,0,1,1,13.12,15.91,53,12.998,7,95,2011,12,2
1,0,1,1,6.56,7.575,47,16.9979,1,98,2011,1,13
4,0,1,2,24.6,25.76,94,12.998,11,504,2012,10,3
4,0,1,1,18.86,22.725,82,11.0014,1,2,2011,10,5
4,0,1,2,12.3,15.15,56,11.0014,0,8,2012,11,5
1,0,0,2,18.86,22.725,94,12.998,2,4,2011,1,2
4,0,1,1,16.4,20.455,37,22.0028,7,120,2011,12,13
2,0,1,2,27.06,29.545,94,12.998,7,27,2012,6,13
2,0,1,1,26.24,29.545,78,8.9981,1,36,2012,6,11
4,0,1,2,13.12,15.91,66,11.0014,1,25,2012,11,2
3,0,1,1,26.24,29.545,78,8.9981,7,94,2011,8,5
3,0,1,1,32.8,38.635,59,15.0013,86,681,2012,8,2
1,0,1,2,10.66,13.635,65,7.0015,2,20,2012,2,14
2,0,1,1,26.24,31.06,47,11.0014,27,108,2011,6,15
1,0,1,2,10.66,15.15,60,0.0,0,14,2012,2,14
4,0,1,2,22.96,26.515,43,11.0014,82,188,2012,10,17
4,0,1,2,24.6,25.0,100,0.0,2,9,2012,10,3
2,0,0,1,13.12,15.91,61,11.0014,20,33,2011,4,2
4,0,1,1,13.94,15.91,42,16.9979,25,164,2012,12,13
3,0,1,1,31.16,35.605,62,8.9981,4,13,2012,7,6
1,0,1,2,11.48,15.91,41,0.0,0,3,2012,2,14
1,0,1,2,9.02,11.365,87,11.0014,2,2,2012,1,10
1,0,1,1,12.3,16.665,24,0.0,18,193,2011,2,11
4,0,1,2,13.12,15.15,49,19.9995,5,121,2012,11,7
4,0,0,1,9.84,12.12,60,8.9981,9,45,2011,11,12
3,0,1,1,36.9,40.15,31,19.9995,38,112,2011,8,1
3,0,1,1,33.62,37.12,41,12.998,23,163,2011,7,13
2,0,1,1,17.22,21.21,50,16.9979,25,415,2011,5,5
2,0,0,3,28.7,32.575,61,19.9995,187,241,2012,5,5
2,0,0,1,23.78,27.275,37,11.0014,114,175,2011,5,7
3,0,0,1,28.7,33.335,89,11.0014,3,10,2011,8,7
3,0,1,1,26.24,30.305,73,0.0,0,5,2011,8,17
3,0,1,3,22.14,25.76,83,26.0027,15,349,2011,9,6
2,0,1,2,26.24,30.305,69,19.0012,69,641,2012,5,8
1,0,0,1,12.3,13.635,56,22.0028,8,29,2011,3,13
2,0,0,1,11.48,15.15,70,6.0032,3,0,2011,4,3
1,0,1,1,12.3,15.15,39,8.9981,16,148,2012,3,6
2,0,1,1,25.42,30.305,61,15.0013,45,312,2012,6,14
1,0,1,1,2.46,5.305,49,7.0015,4,95,2011,2,9
4,1,0,1,12.3,13.635,42,23.9994,9,249,2011,11,11
2,0,0,3,22.14,25.76,94,11.0014,7,19,2011,5,14
2,0,0,1,22.14,25.76,16,22.0028,170,243,2012,4,7
4,0,1,2,22.96,26.515,64,6.0032,4,104,2011,11,15
2,0,1,1,22.14,25.76,68,0.0,31,637,2012,6,6
2,0,1,1,20.5,24.24,77,19.9995,7,158,2012,5,8
4,0,1,1,17.22,21.21,62,12.998,0,24,2011,10,6
3,0,1,1,32.8,37.88,55,11.0014,32,99,2012,7,5
4,0,1,1,14.76,17.425,57,12.998,11,89,2012,10,12
2,0,1,1,20.5,24.24,31,19.9995,36,196,2011,4,6
3,0,0,2,25.42,28.03,88,11.0014,4,11,2011,7,9
4,0,1,1,16.4,20.455,37,16.9979,18,116,2011,12,13
1,0,1,1,9.02,11.365,55,8.9981,2,61,2011,2,11
4,0,1,1,12.3,16.665,81,0.0,0,27,2011,11,2
4,0,1,1,13.94,15.91,81,15.0013,1,7,2011,11,1
3,0,1,1,26.24,28.79,89,8.9981,17,168,2012,7,11
3,0,1,2,29.52,34.85,79,12.998,3,6,2012,8,10
2,0,0,1,14.76,16.665,53,23.9994,71,77,2011,4,2
3,0,1,1,23.78,27.275,88,7.0015,1,30,2011,9,14
4,0,1,2,13.94,15.91,76,19.0012,0,8,2012,12,11
2,0,1,1,26.24,29.545,78,6.0032,49,159,2011,6,17
4,0,1,1,12.3,16.665,56,0.0,5,208,2012,11,14
4,0,0,1,23.78,27.275,60,16.9979,134,319,2012,10,14
2,0,0,1,28.7,32.575,58,0.0,91,175,2012,6,10
2,0,1,1,28.7,31.82,24,19.9995,76,488,2011,6,3
4,0,0,1,19.68,23.485,36,19.0012,128,225,2011,11,12
3,0,1,1,30.34,34.85,66,19.0012,35,385,2011,7,11
2,0,1,3,17.22,21.21,88,6.0032,0,5,2012,4,2
3,0,0,1,26.24,31.06,41,11.0014,215,342,2012,9,16
1,0,1,1,9.02,12.12,75,7.0015,20,96,2012,2,6
2,0,1,1,22.14,25.76,56,11.0014,36,142,2011,5,9
3,0,1,2,25.42,27.275,94,0.0,6,66,2011,9,9
4,0,1,1,13.12,17.425,87,0.0,0,19,2011,11,2
1,0,0,2,6.56,6.06,43,36.9974,1,62,2012,2,11
4,0,1,1,14.76,17.425,62,8.9981,24,226,2011,12,9
1,1,0,1,12.3,13.635,36,19.9995,26,150,2012,1,2
3,0,1,1,22.96,26.515,60,7.0015,28,282,2012,9,11
3,0,1,3,37.72,42.425,35,23.9994,42,152,2012,7,18
4,0,0,1,14.76,18.18,57,7.0015,9,48,2011,11,13
2,0,1,1,26.24,31.06,33,16.9979,14,141,2011,6,2
1,0,1,2,12.3,15.15,70,8.9981,1,22,2012,2,16
4,0,0,1,10.66,12.12,56,16.9979,12,80,2011,11,19
4,0,1,1,18.86,22.725,82,6.0032,4,105,2011,10,18
3,0,1,2,28.7,33.335,84,11.0014,4,169,2012,8,8
4,0,1,1,16.4,20.455,82,7.0015,3,3,2011,10,4
2,0,1,1,20.5,24.24,63,7.0015,20,124,2012,4,19
4,0,1,2,13.94,15.15,61,19.9995,16,708,2012,12,11
2,0,0,2,16.4,20.455,82,6.0032,4,9,2011,5,1
3,0,1,1,35.26,37.12,30,19.0012,45,112,2011,8,2
1,0,1,1,8.2,9.85,40,12.998,5,170,2011,2,3
1,0,1,1,17.22,21.21,77,11.0014,13,170,2012,1,12
3,0,0,1,29.52,35.605,84,6.0032,156,275,2012,7,14
2,0,1,1,29.52,32.575,42,0.0,77,273,2012,5,16
3,0,1,2,28.7,33.335,74,11.0014,10,12,2011,7,8
2,0,1,2,17.22,21.21,82,6.0032,24,165,2012,4,18
3,0,1,2,22.96,26.515,64,8.9981,21,84,2011,9,19
3,0,1,1,33.62,36.365,38,12.998,77,203,2012,7,10
3,0,0,1,34.44,36.365,34,6.0032,182,220,2011,7,9
1,0,0,1,8.2,10.605,40,11.0014,11,56,2011,1,16
1,0,1,1,24.6,31.06,31,12.998,19,105,2011,2,18
1,0,1,1,13.94,18.18,53,0.0,0,5,2012,2,15
2,0,1,1,20.5,24.24,27,16.9979,66,428,2012,4,2
4,0,1,1,18.04,21.97,82,15.0013,1,41,2012,10,18
4,0,1,2,9.84,9.85,60,31.0009,0,2,2011,12,8
2,0,0,1,29.52,34.09,62,8.9981,134,270,2011,6,18
3,0,1,1,27.06,31.06,65,12.998,34,150,2011,8,15
2,0,0,2,15.58,19.695,87,6.0032,12,24,2011,4,10
4,0,1,1,9.84,10.605,65,19.0012,5,92,2011,12,1
4,0,0,2,18.04,21.97,54,8.9981,2,8,2012,10,7
1,0,1,2,6.56,11.365,69,0.0,2,34,2011,1,14
2,0,1,1,25.42,31.06,50,0.0,36,157,2011,5,11
1,0,1,1,13.12,16.665,57,6.0032,18,267,2011,2,17
2,0,1,1,22.14,25.76,64,27.9993,7,98,2011,6,13
4,0,0,1,13.94,17.425,81,6.0032,14,110,2012,11,11
4,0,1,2,18.04,21.97,33,19.9995,2,80,2011,12,16
4,0,1,1,14.76,16.665,46,16.9979,14,135,2012,11,2
1,0,1,2,13.12,15.15,76,16.9979,14,84,2011,3,9
2,0,1,1,23.78,27.275,64,12.998,55,247,2011,5,19
4,0,1,2,22.14,25.76,88,0.0,1,35,2012,10,19
1,0,1,1,29.52,32.575,37,26.0027,95,331,2012,3,15
3,0,1,1,33.62,34.85,21,16.9979,82,299,2011,7,1
2,0,1,1,32.8,37.88,55,11.0014,91,704,2012,6,19
4,0,1,1,17.22,21.21,77,0.0,16,430,2011,12,5
1,0,0,1,14.76,17.425,62,8.9981,0,3,2011,3,13
3,0,1,1,30.34,34.09,55,16.9979,90,282,2011,8,5
3,0,1,1,21.32,25.0,72,0.0,5,8,2012,9,17
2,0,1,1,10.66,13.635,65,7.0015,3,130,2011,4,6
4,0,0,1,17.22,21.21,94,0.0,6,16,2011,10,8
3,0,0,1,25.42,30.305,69,26.0027,21,74,2011,9,11
2,0,1,2,20.5,24.24,77,16.9979,21,77,2012,5,2
3,0,1,2,33.62,37.88,46,16.9979,78,733,2012,8,9
3,0,1,1,23.78,27.275,88,7.0015,7,138,2011,9,14
1,0,1,1,5.74,6.82,50,12.998,0,16,2012,1,19
3,0,1,1,24.6,31.06,38,15.0013,74,812,2012,9,19
2,0,1,3,26.24,30.305,65,16.9979,53,166,2012,5,8
3,0,1,1,27.06,30.305,83,0.0,0,9,2012,8,2
4,0,0,1,8.2,10.605,75,11.0014,7,73,2011,12,17
4,0,0,1,19.68,23.485,67,22.0028,11,47,2011,10,1
4,0,0,1,10.66,12.88,65,12.998,2,19,2012,11,17
3,0,1,1,28.7,33.335,79,7.0015,56,194,2011,7,13
4,0,0,1,16.4,20.455,82,12.998,5,6,2012,10,14
1,0,1,2,11.48,13.635,100,15.0013,1,2,2011,3,16
2,0,1,2,12.3,14.395,93,15.0013,4,31,2011,4,8
2,0,0,1,22.96,26.515,56,0.0,27,60,2011,6,4
2,0,1,1,13.12,15.15,61,15.0013,17,308,2011,4,6
1,0,0,2,12.3,16.665,52,0.0,0,2,2012,1,8
2,0,1,1,25.42,30.305,21,11.0014,145,340,2012,4,3
3,0,1,1,27.06,31.06,34,22.0028,108,380,2012,9,10
4,0,1,2,22.96,26.515,83,19.0012,0,2,2011,10,12
1,0,1,2,18.04,21.97,77,0.0,40,167,2012,3,16
1,0,1,2,17.22,21.21,77,12.998,15,154,2011,2,18
4,0,0,3,13.94,17.425,76,7.0015,14,82,2012,12,16
1,0,1,2,8.2,11.365,59,6.0032,0,26,2012,1,5
2,0,1,1,21.32,25.0,59,8.9981,49,696,2012,5,18
3,0,0,1,22.14,25.76,73,11.0014,20,50,2012,9,9
3,0,1,1,32.8,37.12,52,23.9994,33,154,2011,8,18
4,0,1,1,11.48,13.635,56,12.998,4,111,2012,11,5
3,0,0,1,32.8,37.12,49,19.9995,200,272,2011,7,17
3,0,0,1,22.14,25.76,64,0.0,28,123,2012,9,16
2,0,0,1,21.32,25.0,34,15.0013,53,77,2012,4,8
4,0,1,1,22.96,26.515,46,7.0015,32,129,2011,11,8
2,0,0,1,15.58,19.695,46,26.0027,7,36,2011,4,17
4,0,0,1,20.5,24.24,88,7.0015,38,85,2011,10,9
1,0,0,2,13.12,15.91,36,12.998,21,108,2011,1,15
4,0,1,1,17.22,21.21,50,8.9981,4,7,2012,10,11
3,0,1,1,29.52,34.85,74,12.998,16,97,2012,8,6
1,0,1,1,22.96,26.515,40,8.9981,74,159,2012,3,12
3,0,0,1,28.7,32.575,48,15.0013,64,153,2012,8,12
4,0,1,3,24.6,29.545,69,26.0027,31,328,2012,10,15
1,0,1,2,14.76,17.425,57,8.9981,16,98,2011,2,7
3,0,1,1,28.7,32.575,58,11.0014,1,3,2011,8,10
2,0,0,2,27.06,31.06,74,8.9981,7,10,2011,6,19
3,0,1,2,29.52,34.09,66,6.0032,45,120,2011,8,19
1,0,0,2,14.76,16.665,71,16.9979,16,54,2011,1,2
1,0,0,2,18.86,22.725,94,12.998,2,1,2011,1,2
2,0,1,1,32.8,36.365,43,16.9979,64,475,2011,6,7
3,0,1,1,22.14,25.76,77,0.0,1,11,2012,9,14
3,1,0,1,34.44,40.15,53,8.9981,222,362,2012,7,4
2,0,1,2,21.32,25.0,94,19.9995,22,325,2011,5,17
2,0,1,1,26.24,30.305,23,16.9979,73,430,2012,5,11
2,0,1,3,22.96,26.515,88,7.0015,13,58,2012,5,15
1,0,1,1,12.3,15.15,39,8.9981,6,80,2011,3,1
2,0,0,1,27.88,31.82,36,22.0028,267,411,2012,6,3
3,0,1,1,30.34,34.09,58,22.0028,29,320,2011,8,8
4,0,0,1,18.04,21.97,67,15.0013,44,127,2012,11,11
3,0,1,1,28.7,32.575,58,30.0026,24,417,2011,8,16
4,0,1,1,10.66,15.15,75,0.0,0,4,2011,12,14
3,0,0,3,30.34,34.85,70,0.0,248,297,2012,9,2
1,0,1,1,9.84,12.12,48,8.9981,3,3,2012,3,5
3,0,1,3,22.14,25.76,83,26.0027,16,51,2011,9,6
1,0,1,1,9.84,14.395,60,0.0,13,95,2012,1,9
4,0,1,2,10.66,12.88,70,11.0014,0,7,2012,11,15
3,0,0,1,34.44,40.91,56,11.0014,34,114,2012,7,7
4,0,1,1,17.22,21.21,58,7.0015,39,421,2011,11,1
2,0,1,1,20.5,24.24,51,12.998,22,147,2011,4,14
3,0,0,1,36.9,40.91,37,16.9979,162,314,2012,7,15
1,0,1,1,13.12,16.665,49,6.0032,0,15,2012,2,7
1,0,1,2,8.2,9.85,40,15.0013,0,47,2011,1,10
3,0,0,2,24.6,29.545,69,23.9994,3,3,2012,9,15
4,0,0,2,11.48,13.635,48,16.9979,32,204,2011,12,17
4,0,0,1,26.24,31.06,44,6.0032,221,230,2011,10,8
2,0,1,2,22.96,26.515,64,8.9981,4,2,2011,4,12
2,1,0,1,26.24,31.06,53,22.0028,15,26,2012,4,16
3,0,1,2,31.98,35.605,52,16.9979,81,164,2011,8,5
1,0,1,2,9.02,13.635,69,0.0,7,220,2012,1,5
2,0,1,3,25.42,30.305,69,19.0012,20,91,2012,5,14
2,0,1,1,24.6,29.545,69,16.9979,51,298,2011,5,17
4,0,0,1,16.4,20.455,40,15.0013,144,325,2012,11,17
2,0,1,2,25.42,29.545,73,7.0015,35,238,2012,6,18
3,0,0,2,26.24,30.305,73,7.0015,0,5,2012,7,14
4,0,1,1,13.12,14.395,31,23.9994,22,253,2012,11,8
2,0,0,1,23.78,27.275,64,12.998,29,79,2012,6,17
4,0,0,1,20.5,24.24,29,23.9994,36,121,2011,11,13
1,0,1,1,8.2,9.09,47,22.0028,7,58,2012,1,13
4,0,1,1,5.74,8.335,93,7.0015,0,21,2011,12,19
1,0,1,1,9.84,12.88,75,6.0032,1,1,2011,3,15
1,0,1,1,16.4,20.455,58,16.9979,7,68,2011,1,19
4,0,1,1,23.78,27.275,46,0.0,76,196,2012,10,1
2,0,0,2,18.04,21.97,77,19.0012,4,29,2011,4,17
1,0,0,1,14.76,18.94,71,0.0,7,56,2011,3,12
2,0,0,1,22.96,26.515,52,0.0,24,69,2011,6,4
1,0,1,1,6.56,6.82,50,22.0028,2,54,2011,1,12
1,0,0,2,7.38,9.85,80,11.0014,5,56,2011,1,8
3,0,1,1,18.86,22.725,63,22.0028,11,134,2011,9,15
4,0,1,2,20.5,24.24,72,23.9994,27,259,2011,11,15
1,0,1,1,12.3,13.635,61,19.9995,1,4,2012,3,7
3,0,1,2,35.26,37.88,34,12.998,65,491,2011,8,2
2,0,0,1,22.96,26.515,30,19.9995,75,135,2011,4,17
4,0,1,1,10.66,11.365,81,23.9994,1,6,2011,12,8
1,0,1,1,25.42,30.305,61,16.9979,69,194,2012,3,19
2,0,1,1,18.86,22.725,94,19.0012,1,3,2011,4,11
2,0,0,1,16.4,20.455,76,7.0015,6,11,2011,5,1
1,0,1,1,27.06,31.06,36,19.9995,73,118,2011,2,18
4,0,1,1,18.86,22.725,38,11.0014,57,377,2012,11,9
2,0,0,1,27.06,31.06,69,7.0015,33,125,2012,6,10
1,0,1,1,9.02,10.605,69,19.0012,3,1,2011,3,2
3,0,1,1,31.16,36.365,66,16.9979,83,780,2012,9,5
4,0,1,3,18.86,22.725,59,19.9995,9,389,2012,12,5
2,0,1,1,19.68,23.485,23,0.0,91,167,2012,4,3
2,0,0,2,15.58,19.695,94,6.0032,17,38,2011,4,10
2,0,1,2,21.32,25.0,87,19.0012,70,120,2011,5,13
3,0,1,1,30.34,35.605,74,6.0032,38,178,2012,9,6
3,0,0,1,18.86,22.725,82,6.0032,18,61,2011,9,17
2,0,1,1,24.6,29.545,73,16.9979,0,3,2012,5,17
1,0,1,1,15.58,19.695,37,15.0013,16,266,2012,2,17
4,0,1,1,13.12,15.15,53,15.0013,21,580,2012,12,11
3,0,0,1,27.06,29.545,89,6.0032,9,33,2012,9,2
4,0,0,1,16.4,20.455,62,19.0012,101,341,2012,11,18
3,0,0,1,32.8,37.12,49,19.9995,248,290,2012,8,11
3,0,0,1,23.78,27.275,94,6.0032,3,4,2011,9,10
2,0,0,1,24.6,27.275,88,6.0032,1,4,2011,6,18
4,0,1,1,20.5,24.24,72,22.0028,12,60,2011,12,16
3,0,1,1,27.88,31.82,79,0.0,0,3,2012,7,10
2,0,1,1,24.6,31.06,46,16.9979,8,136,2012,4,17
2,0,1,1,20.5,24.24,68,0.0,4,7,2012,6,6
3,0,1,1,32.8,35.605,41,11.0014,28,557,2012,7,6
4,0,1,3,22.14,25.76,100,8.9981,5,76,2011,10,13
2,0,1,2,29.52,33.335,51,15.0013,41,208,2012,5,1
2,0,1,1,23.78,27.275,88,15.0013,47,227,2011,5,16
2,0,1,1,24.6,30.305,64,22.0028,37,682,2012,6,14
3,1,0,2,27.06,29.545,89,7.0015,37,77,2011,9,5
4,0,0,1,18.86,22.725,63,27.9993,21,46,2011,10,1
2,0,1,1,24.6,31.06,43,0.0,86,764,2012,6,5
3,0,0,2,27.88,31.82,69,0.0,138,287,2012,8,19
2,0,0,2,26.24,31.06,27,23.9994,311,347,2012,4,14
2,0,1,2,17.22,21.21,77,6.0032,9,153,2012,4,18
3,0,1,1,26.24,29.545,78,11.0014,1,3,2011,7,18
1,0,0,1,12.3,14.395,52,16.9979,15,74,2011,2,6
1,0,1,2,8.2,12.88,44,0.0,2,88,2012,1,4
3,0,1,1,29.52,34.09,70,8.9981,36,284,2012,8,1
2,0,1,1,17.22,21.21,38,27.9993,27,246,2011,4,5
1,0,1,1,5.74,10.605,59,0.0,0,87,2011,2,4
4,0,1,2,21.32,25.0,77,6.0032,29,198,2011,10,18
2,0,1,1,17.22,21.21,58,23.9994,30,266,2011,5,4
1,0,1,1,14.76,15.91,46,31.0009,5,65,2011,2,14
1,0,1,1,18.04,21.97,62,16.9979,11,177,2012,3,7
3,0,1,2,22.96,26.515,68,7.0015,41,333,2011,9,19
1,0,1,1,18.04,21.97,77,7.0015,11,3,2012,3,15
3,0,0,1,27.06,31.06,69,7.0015,78,167,2011,9,10
4,0,1,1,22.14,25.76,39,22.0028,27,221,2011,10,14
4,0,0,1,22.96,26.515,78,12.998,13,62,2012,10,6
2,0,0,2,21.32,25.0,100,0.0,5,8,2011,5,15
2,0,0,2,22.14,25.76,94,0.0,9,33,2012,5,5
1,0,0,1,16.4,20.455,32,19.9995,17,78,2011,2,13
1,0,1,2,8.2,12.88,44,0.0,3,10,2011,2,4
3,0,1,2,26.24,28.79,89,0.0,21,199,2012,8,10
2,0,1,1,21.32,25.0,40,22.0028,59,315,2012,5,10
2,0,1,1,13.94,16.665,49,12.998,6,5,2012,4,13
2,0,0,2,15.58,19.695,87,6.0032,5,48,2011,4,10
2,0,1,1,28.7,32.575,54,31.0009,96,547,2012,5,4
1,0,1,1,9.02,11.365,80,12.998,3,32,2011,3,15
4,0,1,1,25.42,31.06,53,23.9994,96,236,2012,10,18
1,0,1,1,4.1,6.06,74,11.0014,4,212,2011,2,11
4,0,1,1,12.3,14.395,42,16.9979,3,113,2011,11,17
4,0,1,1,13.12,15.15,70,16.9979,15,121,2011,12,9
3,0,1,1,35.26,37.12,30,22.0028,53,141,2011,8,10
4,0,1,2,26.24,31.06,38,12.998,48,171,2011,10,18
4,0,1,1,14.76,16.665,43,16.9979,32,182,2012,11,14
2,0,1,1,18.86,22.725,41,19.0012,18,84,2011,4,6
4,0,1,2,14.76,17.425,71,15.0013,19,192,2011,11,10
4,0,1,2,20.5,24.24,72,15.0013,26,758,2012,10,9
1,0,1,1,13.94,15.91,42,16.9979,27,57,2011,3,14
3,0,1,2,25.42,25.76,100,11.0014,0,8,2011,9,9
2,0,1,1,15.58,19.695,62,15.0013,9,80,2011,5,4
3,0,1,2,30.34,34.09,62,6.0032,54,168,2011,8,19
3,0,1,1,21.32,25.0,68,19.0012,1,4,2012,9,10
3,0,1,1,35.26,37.88,36,16.9979,111,699,2012,8,9
1,0,1,2,5.74,7.575,63,8.9981,0,7,2011,2,4
1,0,1,2,8.2,11.365,51,7.0015,2,55,2011,1,11
1,0,1,2,6.56,11.365,55,0.0,2,26,2011,2,4
3,0,1,1,31.98,35.605,49,8.9981,93,207,2012,8,14
2,0,1,1,27.88,31.82,36,27.9993,86,362,2012,6,13
1,0,1,1,25.42,31.06,35,7.0015,44,286,2012,3,14
1,0,1,2,7.38,7.575,37,22.0028,9,81,2012,1,4
1,0,0,1,22.14,25.76,45,8.9981,49,248,2012,1,7
1,0,0,2,10.66,12.88,70,12.998,22,160,2012,2,5
2,0,1,2,20.5,24.24,72,12.998,28,248,2011,4,19
4,0,1,1,12.3,15.91,49,7.0015,10,321,2011,12,8
4,0,1,1,13.94,15.91,46,15.0013,19,523,2012,11,5
